% This is an artificial data set with dependencies between the attribute
% values. The cases are generated using the following method:
% 
% X1 : uniformly distributed over [-5,5]
% X2 : uniformly distributed over [-15,-10]
% X3 : IF (X1 > 0) THEN X3 = green
% ELSE X3 = red with probability 0.4 and X4=brown with prob. 0.6
% X4 : IF (X3=green) THEN X4=X1+2X2
% ELSE X4=X1/2 with prob. 0.3, and X4=X2/2 with prob. 0.7
% X5 : uniformly distributed over [-1,1]
% X6 : X6=X4*[epsilon], where [epsilon] is uniformly distribute over [0,5]
% X7 : X7=yes with prob. 0.3 and X7=no with prob. 0.7
% X8 : IF (X5 < 0.5) THEN X8 = normal ELSE X8 = large
% X9 : uniformly distributed over [100,500]
% X10 : uniformly distributed integer over the interval [1000,1200]
% 
% Obtain the value of the target variable Y using the rules:
% IF (X2 > 2 ) THEN Y = 35 - 0.5 X4
% ELSE IF (-2 <= X4 <= 2) THEN Y = 10 - 2 X1
% ELSE IF (X7 = yes) THEN Y = 3 -X1/X4
% ELSE IF (X8 = normal) THEN Y = X6 + X1
% ELSE Y = X1/2
%
% Source: collection of regression datasets by Luis Torgo (ltorgo@ncc.up.pt) at
% http://www.ncc.up.pt/~ltorgo/Regression/DataSets.html
% Characteristics: 40768 cases, 11 attributes (3 nominal, 8 continuous). 

@relation mv
@attribute x1 numeric
@attribute x2 numeric
@attribute x3 {brown, red, green}
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 {no, yes}
@attribute x8 {normal, large}
@attribute x9 numeric
@attribute x10 numeric
@attribute y numeric

@data
1.55263, -12.8235, green, 0.776313, 0.153371, 1.29739, yes, normal, 123.124, 1129, 0.776313
2.7933, -14.6497, brown, -7.32487, 0.990772, -32.9196, no, large, 208.965, 1117, 1.39665
-2.96992, -13.6426, brown, -6.82132, 0.764974, -9.0141, yes, large, 485.739, 1122, -1.48496
3.62715, -11.902, red, -5.95098, -0.502724, -11.7219, no, normal, 254.008, 1090, -8.09475
0.415642, -14.1783, brown, -7.08913, -0.012646, -7.13608, no, normal, 440.08, 1095, -6.72044
3.98402, -14.734, green, 1.99201, 0.218095, 7.75925, no, normal, 381.296, 1149, 1.99201
-3.53253, -12.1702, brown, -6.08511, 0.848921, -13.3341, no, large, 428.069, 1165, -1.76627
-2.71074, -13.1913, brown, -6.59566, -0.195441, -8.06042, no, normal, 386.313, 1019, -10.7712
-2.57262, -11.9291, red, -5.96454, -0.154559, -17.804, yes, normal, 484.763, 1060, -20.3766
-4.66845, -14.4567, brown, -2.33422, -0.50119, -3.74187, no, normal, 110.629, 1028, -8.41032
0.597919, -13.7225, brown, 0.298959, -0.859618, 1.4196, yes, normal, 435.676, 1133, 0.298959
-1.54731, -14.5904, red, -0.773655, 0.580787, -3.54262, no, large, 132.066, 1176, -0.773655
4.67102, -14.4334, green, -7.2167, -0.430708, -2.98392, no, normal, 108.467, 1021, 1.6871
4.70859, -12.0952, brown, 2.35429, -0.257999, 6.39858, yes, normal, 348.661, 1076, 1.0
2.43539, -10.1654, brown, -5.0827, 0.0691195, -20.6762, no, normal, 180.572, 1179, -18.2408
-2.46446, -14.1573, red, -1.23223, 0.0330905, -3.232, yes, normal, 238.649, 1109, -5.69646
-3.06218, -13.4126, red, -6.70629, -0.489853, -31.169, no, normal, 233.255, 1110, -34.2312
2.17181, -14.6166, brown, 1.08591, 0.956273, 3.88986, no, large, 241.587, 1184, 1.08591
3.07221, -11.9624, red, -5.9812, -0.823586, -9.89419, no, normal, 169.089, 1136, -6.82197
4.17774, -13.1675, brown, -6.58374, 0.571613, -9.86077, no, large, 148.092, 1127, 2.08887
-0.942052, -10.8129, red, -0.471026, 0.61847, -2.12445, no, large, 389.08, 1051, -0.471026
1.53559, -12.3504, green, -6.1752, 0.421988, -25.57, no, normal, 133.21, 1000, -24.0344
-1.47471, -14.996, brown, -0.737357, -0.415143, -0.491389, no, normal, 158.81, 1050, -1.9661
4.77509, -12.2359, red, -6.11795, -0.77959, -15.1758, no, normal, 438.364, 1043, -10.4007
1.34806, -12.5027, brown, 0.674031, -0.814108, 0.705513, yes, normal, 407.203, 1058, 0.674031
-4.31563, -14.3973, brown, -7.19866, -0.323126, -26.2119, no, normal, 373.304, 1175, -30.5275
3.54813, -11.6962, green, -5.84808, 0.809643, -1.63585, no, large, 213.443, 1181, 1.77407
-4.37448, -10.4079, red, -5.20396, 0.281466, -23.5278, no, normal, 383.319, 1135, -27.9023
4.18468, -11.1163, brown, 2.09234, -0.478429, 5.75465, no, normal, 444.834, 1046, 2.09234
3.1606, -11.4155, brown, -5.70776, -0.516524, -4.25138, no, normal, 134.194, 1086, -1.09077
1.20436, -14.2598, brown, -7.12991, 0.535504, -23.6175, no, large, 257.542, 1074, 0.60218
0.357765, -13.4384, brown, -6.71919, -0.279862, -19.7992, yes, normal, 220.345, 1090, -19.4415
-1.92649, -14.4154, brown, -7.2077, 0.661904, -15.9718, no, large, 319.814, 1106, -0.963246
4.42613, -14.1501, brown, 2.21307, 0.27205, 0.678918, no, normal, 299.827, 1091, 2.21307
-2.74995, -14.8233, brown, -7.41164, -0.417026, -27.1486, no, normal, 246.204, 1006, -29.8986
-0.953582, -11.6357, red, -5.81785, 0.0228924, -11.7494, no, normal, 108.593, 1191, -12.703
3.46167, -10.1795, red, 1.73083, -0.36972, 1.37514, no, normal, 167.743, 1132, 1.73083
2.74266, -13.0282, brown, -6.51409, -0.884596, -27.1405, no, normal, 104.371, 1039, -24.3979
0.329375, -12.9222, green, -6.46108, 0.491929, -6.29183, no, normal, 125.384, 1043, -5.96246
-1.54125, -10.4519, red, -5.22593, -0.123917, -20.4968, no, normal, 402.839, 1191, -22.0381
-2.50132, -12.3432, red, -1.25066, -0.769928, -0.00863209, no, normal, 345.807, 1002, -2.50996
-3.94757, -14.2627, red, -7.13136, -0.1672, -25.775, yes, normal, 423.533, 1158, -29.7226
-2.58225, -14.2265, brown, -7.11323, -0.743098, -30.5925, no, normal, 387.941, 1124, -33.1748
-1.37789, -10.1514, red, -5.0757, -0.556437, -20.9473, no, normal, 151.292, 1088, -22.3252
4.27085, -13.8326, brown, 2.13543, -0.163725, 8.23591, no, normal, 277.467, 1116, 2.13543
2.19559, -11.5728, brown, 1.09779, -0.282203, 2.98578, no, normal, 406.929, 1053, 1.09779
0.849749, -14.3523, red, -7.17617, -0.706144, -34.2797, no, normal, 124.682, 1016, -33.4299
-3.948, -10.056, red, -5.02802, 0.0548993, -2.78313, yes, normal, 284.274, 1111, -6.73113
1.95305, -14.0988, brown, -7.04939, -0.305245, -27.8136, yes, normal, 226.039, 1111, -25.8605
-0.964775, -10.4996, brown, -5.24982, 0.0517091, -20.5788, no, normal, 176.457, 1169, -21.5436
1.72646, -13.5183, green, -6.75915, -0.64354, -17.4783, yes, normal, 217.337, 1196, -15.7518
1.53987, -10.0568, red, -5.02838, 0.507709, -6.06377, yes, large, 457.426, 1111, 0.769936
2.64387, -13.5146, brown, -6.75728, -0.81997, -32.9824, no, normal, 371.623, 1033, -30.3385
0.638093, -13.2415, brown, -6.62074, -0.0948055, -19.0849, no, normal, 320.885, 1174, -18.4468
3.36459, -13.969, green, 1.68229, -0.445279, 6.29527, no, normal, 294.128, 1129, 1.68229
3.97462, -13.7515, brown, -6.87573, 0.746423, -15.2582, no, large, 336.534, 1024, 1.98731
3.43607, -14.2243, brown, -7.11214, 0.632025, -27.0223, yes, large, 369.845, 1062, 1.71803
4.99808, -12.4446, green, -6.22232, 0.236608, -4.22107, yes, normal, 483.795, 1124, 0.777009
3.96029, -10.7152, green, 1.98015, 0.141518, 7.0128, no, normal, 198.808, 1060, 1.98015
2.77474, -14.5469, brown, -7.27343, -0.983563, -2.47561, yes, normal, 155.267, 1149, 0.299131
-0.300846, -14.3101, red, -7.15506, 0.518777, -21.6985, yes, large, 105.375, 1113, -0.150423
2.52959, -10.4527, green, -5.22634, 0.267445, -5.08053, no, normal, 215.325, 1088, -2.55094
2.52521, -14.6711, brown, -7.33553, 0.859974, -7.90502, no, large, 135.12, 1071, 1.2626
-3.71396, -12.2114, brown, -6.10571, -0.0240868, -4.32741, yes, normal, 347.968, 1031, -8.04137
2.18461, -13.1356, brown, -6.5678, 0.618434, -25.455, yes, large, 204.837, 1012, 1.09231
1.32401, -14.9269, brown, 0.662003, -0.10582, 0.312645, no, normal, 433.204, 1036, 0.662003
2.91142, -10.1919, brown, -5.09597, -0.428199, -19.639, no, normal, 275.341, 1078, -16.7276
1.40909, -14.2159, green, 0.704547, 0.520212, 1.81343, yes, large, 480.427, 1156, 0.704547
-3.63164, -12.0827, brown, -6.04133, -0.973188, -21.5425, no, normal, 280.342, 1109, -25.1741
-4.75358, -13.79, red, -6.89501, 0.70353, -1.74138, yes, large, 234.995, 1098, -2.37679
1.8626, -10.108, brown, -5.054, 0.887828, -5.30498, yes, large, 106.917, 1032, 0.931299
4.75608, -14.2294, green, -7.11468, -0.0151998, -27.765, yes, normal, 233.915, 1046, -23.0089
1.79556, -13.2028, brown, 0.897779, 0.99631, 0.17557, yes, large, 217.491, 1075, 0.897779
1.63417, -10.1001, brown, -5.05003, -0.922084, -6.38852, no, normal, 195.078, 1054, -4.75436
3.00744, -13.9335, brown, -6.96674, 0.689282, -1.31009, no, large, 491.208, 1074, 1.50372
4.92245, -11.7121, brown, -5.85606, 0.711741, -13.5787, no, large, 112.169, 1152, 2.46123
-2.39366, -11.5308, brown, -1.19683, -0.665443, -3.91717, yes, normal, 422.81, 1179, -6.31082
0.262477, -11.9612, red, 0.131239, -0.828032, 0.521884, yes, normal, 438.751, 1155, 0.131239
0.629859, -10.8044, brown, -5.40219, -0.448327, -4.07016, no, normal, 163.948, 1036, -3.4403
0.259436, -12.8975, brown, 0.129718, 0.755769, 0.279339, no, large, 153.532, 1047, 0.129718
0.830137, -11.6996, green, -5.84981, 0.996913, -22.6559, no, large, 175.618, 1124, 0.415069
-3.20581, -11.2398, brown, -1.60291, 0.530607, -7.10224, yes, large, 313.508, 1009, -1.60291
-1.2136, -14.7014, brown, -7.35072, 0.00536399, -4.83211, no, normal, 177.364, 1053, -6.04572
4.9152, -11.1179, green, -5.55894, 0.072275, -23.2212, yes, normal, 476.886, 1004, -18.306
3.61077, -14.3918, brown, -7.19591, 0.646751, -3.12901, no, large, 108.362, 1124, 1.80538
1.64178, -13.0023, brown, -6.50114, -0.992858, -20.5893, no, normal, 402.952, 1166, -18.9475
-4.5009, -11.2555, red, -5.62775, -0.86347, -14.3909, no, normal, 223.151, 1091, -18.8918
-0.541446, -14.1552, brown, -7.07761, -0.385507, -1.61941, no, normal, 470.154, 1013, -2.16085
-3.0168, -12.0522, red, -6.02609, -0.761305, -26.5853, no, normal, 461.582, 1128, -29.6021
-3.19494, -10.2307, red, -5.11534, 0.949039, -21.7916, no, large, 258.35, 1032, -1.59747
3.94229, -10.7913, brown, 1.97114, 0.63892, 7.65546, yes, large, 258.818, 1141, 1.0
-3.23455, -12.0232, red, -6.01159, -0.976025, -22.9073, no, normal, 246.272, 1133, -26.1419
4.96194, -12.2691, brown, -6.13454, 0.0981665, -11.0217, yes, normal, 495.867, 1151, -6.05979
-1.58172, -10.5805, brown, -5.29026, 0.322109, -12.9646, yes, normal, 408.373, 1178, -14.5463
3.32295, -10.2626, brown, -5.13131, 0.913344, -3.48889, no, large, 225.258, 1100, 1.66148
-4.81599, -13.4533, red, -6.72665, -0.244443, -6.30326, yes, normal, 323.887, 1035, -11.1192
3.08696, -10.4923, red, -5.24613, -0.171242, -1.74928, yes, normal, 317.814, 1168, 1.33767
4.49521, -13.1158, brown, -6.55792, -0.249338, -12.7464, no, normal, 391.068, 1141, -8.25115
-3.61524, -11.2696, brown, -5.63482, 0.410741, -15.8931, no, normal, 403.543, 1024, -19.5083
2.48891, -12.1622, red, -6.08112, 0.195168, -6.81831, yes, normal, 363.972, 1154, -4.3294
3.77496, -11.9527, red, 1.88748, 0.292882, 0.357899, no, normal, 213.301, 1153, 1.88748
-3.67879, -12.8914, brown, -6.44568, 0.792135, -27.3525, yes, large, 287.152, 1122, -1.83939
-2.04022, -13.9161, brown, -1.02011, -0.703384, -4.68705, yes, normal, 175.274, 1116, -6.72727
-4.80336, -14.6716, brown, -7.3358, -0.54035, -29.773, no, normal, 364.027, 1019, -34.5764
0.317911, -11.0391, brown, -5.51953, -0.750489, -25.9287, no, normal, 218.765, 1081, -25.6108
-1.08196, -12.0355, brown, -6.01777, 0.301628, -21.5205, no, normal, 460.679, 1181, -22.6025
-0.879742, -10.3932, brown, -0.439871, 0.394739, -1.82582, no, normal, 285.426, 1098, -2.70557
4.93329, -10.0232, red, 2.46664, -0.5641, 7.82895, no, normal, 100.875, 1187, 2.46664
-1.14253, -13.03, brown, -6.51502, -0.122353, -21.5236, no, normal, 208.795, 1113, -22.6661
0.795637, -11.5799, brown, 0.397818, 0.140869, 0.489376, yes, normal, 287.517, 1142, 0.397818
1.04749, -12.6894, green, -6.3447, 0.487537, -3.33479, no, normal, 388.844, 1021, -2.28731
0.386334, -14.4607, brown, 0.193167, -0.0755716, 0.484892, no, normal, 155.345, 1155, 0.193167
-1.59048, -11.4104, red, -0.795241, 0.484801, -1.57133, no, normal, 442.767, 1173, -3.16181
-2.77788, -12.6917, red, -6.34584, -0.403512, -21.2882, no, normal, 462.072, 1079, -24.0661
0.612643, -12.7809, brown, -6.39047, 0.237359, -16.7679, yes, normal, 258.879, 1133, -16.1552
2.83112, -11.3093, brown, -5.65463, 0.2953, -27.8083, no, normal, 164.106, 1168, -24.9772
3.22053, -13.0876, brown, -6.54381, 0.301957, -14.6055, no, normal, 141.974, 1070, -11.385
-1.26382, -11.669, brown, -5.8345, -0.395165, -14.3878, yes, normal, 224.599, 1178, -15.6516
4.16679, -14.527, brown, -7.26348, -0.617119, -34.3342, no, normal, 159.808, 1021, -30.1674
-3.40195, -10.1421, brown, -1.70098, 0.595554, -0.960417, no, large, 411.341, 1043, -1.70098
4.17683, -14.2401, green, 2.08841, 0.225644, 0.161686, no, normal, 446.545, 1065, 2.08841
-0.899186, -11.0848, brown, -0.449593, 0.514713, -0.517179, yes, large, 130.674, 1076, -0.449593
-3.68165, -13.8176, red, -6.90878, -0.058242, -14.4306, no, normal, 114.796, 1039, -18.1123
-4.70778, -10.2266, red, -5.11332, -0.250883, -13.4507, no, normal, 457.698, 1078, -18.1584
-4.89795, -13.4784, red, -6.73918, -0.487421, -6.37359, no, normal, 212.986, 1053, -11.2715
4.52602, -12.9285, brown, 2.26301, -0.59848, 8.76509, no, normal, 104.848, 1163, 2.26301
1.48118, -14.7933, green, -7.39664, -0.131911, -13.7114, no, normal, 146.908, 1053, -12.2302
3.73192, -14.3626, brown, -7.18132, 0.824542, -10.951, no, large, 294.115, 1118, 1.86596
-4.85748, -12.8105, red, -6.40527, -0.927949, -22.9737, no, normal, 295.218, 1146, -27.8311
-1.72079, -14.3192, brown, -0.860394, 0.450848, -2.2726, no, normal, 182.46, 1129, -3.99339
2.6809, -14.6033, brown, 1.34045, -0.33544, 1.67341, no, normal, 132.279, 1147, 1.34045
-4.7952, -14.5253, brown, -7.26263, 0.829018, -2.11559, no, large, 272.32, 1109, -2.3976
-4.41682, -11.2064, brown, -5.6032, 0.629635, -15.536, no, large, 227.166, 1152, -2.20841
-4.73245, -14.57, brown, -7.28499, 0.936153, -4.80984, no, large, 260.442, 1042, -2.36622
-0.919387, -12.8921, red, -6.44604, 0.838441, -15.9678, no, large, 199.233, 1186, -0.459694
-4.51618, -13.468, brown, -2.25809, 0.0757918, -6.16082, no, normal, 467.645, 1173, -10.677
-0.492483, -10.2707, brown, -5.13533, -0.254001, -6.64677, no, normal, 118.437, 1132, -7.13925
-4.09571, -12.7292, red, -2.04785, 0.0507411, -3.24938, no, normal, 110.979, 1113, -7.34509
-0.432689, -14.6208, brown, -7.31042, -0.985315, -24.84, no, normal, 378.961, 1120, -25.2726
-2.84073, -14.2592, brown, -7.12962, -0.419614, -19.1969, no, normal, 167.151, 1117, -22.0377
-1.42226, -13.7085, red, -6.85424, -0.852332, -33.0613, no, normal, 341.735, 1199, -34.4835
0.392008, -14.6947, red, 0.196004, 0.74931, 0.41001, no, large, 190.8, 1023, 0.196004
-0.189864, -12.7854, brown, -6.39268, 0.40573, -10.0929, yes, normal, 260.268, 1097, -10.2827
2.3156, -11.2078, green, 1.1578, -0.203248, 4.88681, yes, normal, 248.86, 1090, 1.0
-3.45389, -10.4432, brown, -5.22162, 0.424612, -2.5388, no, normal, 337.852, 1065, -5.99269
3.56517, -14.6218, brown, 1.78259, -0.248775, 7.33808, no, normal, 309.027, 1045, 1.78259
4.00618, -13.7294, green, 2.00309, -0.639619, 0.410029, no, normal, 237.063, 1083, 2.00309
-1.82909, -12.5137, red, -6.25683, 0.293638, -16.8608, no, normal, 255.026, 1026, -18.6899
-3.58661, -13.7796, red, -6.88979, -0.379109, -9.78774, yes, normal, 390.97, 1162, -13.3743
-0.88192, -11.8598, red, -0.44096, -0.829473, -1.26648, no, normal, 481.546, 1184, -2.1484
2.24635, -13.6452, brown, 1.12318, -0.731605, 3.90807, no, normal, 480.518, 1016, 1.12318
2.70147, -14.5368, red, 1.35074, 0.384139, 1.95738, yes, normal, 451.96, 1003, 1.0
-4.08044, -13.5415, brown, -6.77073, 0.831791, -8.05839, yes, large, 190.976, 1038, -2.04022
-3.22568, -10.2396, brown, -1.61284, 0.120923, -5.85439, no, normal, 178.809, 1136, -9.08007
2.8051, -10.1642, brown, -5.08208, 0.542086, -20.3315, yes, large, 122.524, 1136, 1.40255
-2.46381, -14.2587, brown, -7.12934, 0.31534, -29.0451, no, normal, 467.211, 1008, -31.5089
2.30974, -14.5227, brown, -7.26135, 0.990948, -27.3859, no, large, 377.009, 1191, 1.15487
-4.09527, -12.6348, brown, -6.31742, 0.73006, -19.9446, no, large, 140.561, 1138, -2.04763
-4.38763, -13.2249, brown, -2.19382, -0.725946, -7.57569, yes, normal, 370.44, 1122, -11.9633
-3.89023, -12.9646, brown, -6.48231, -0.217284, -3.26619, no, normal, 421.826, 1159, -7.15642
-1.93491, -10.5248, brown, -5.26241, 0.694832, -2.36867, no, large, 191.451, 1038, -0.967453
-4.2545, -13.5507, red, -6.77534, 0.600745, -1.61141, yes, large, 447.642, 1145, -2.12725
1.2214, -10.0996, brown, 0.610698, 0.463293, 2.19125, yes, normal, 134.737, 1104, 0.610698
4.79449, -13.0332, brown, -6.51662, -0.654733, -3.03651, no, normal, 323.784, 1064, 1.75797
3.9979, -11.83, brown, -5.91498, 0.869038, -7.29335, no, large, 479.197, 1023, 1.99895
-1.84216, -12.1493, red, -6.07467, -0.637649, -5.41172, no, normal, 246.932, 1053, -7.25387
-3.63796, -13.2661, brown, -6.63306, -0.446576, -24.08, no, normal, 494.031, 1057, -27.718
-4.92431, -10.5757, brown, -5.28783, -0.0718391, -14.6413, no, normal, 122.479, 1100, -19.5656
1.9342, -13.1401, red, -6.57005, 0.936589, -31.8775, no, large, 332.925, 1067, 0.967101
-2.38303, -11.4074, red, -1.19151, -0.445895, -1.17231, no, normal, 485.12, 1036, -3.55534
-2.16474, -10.1482, brown, -5.07408, -0.204349, -16.9255, yes, normal, 490.214, 1145, -19.0903
1.45162, -11.6552, red, -5.82761, 0.827649, -19.9699, no, large, 464.202, 1053, 0.725808
2.66279, -14.139, brown, 1.3314, -0.483746, 4.84515, yes, normal, 202.453, 1138, 1.0
-0.290991, -12.3017, brown, -6.15085, -0.498758, -28.7691, no, normal, 257.607, 1183, -29.0601
-3.66814, -14.8041, brown, -7.40205, -0.923787, -5.26755, no, normal, 286.666, 1010, -8.93569
2.09259, -13.8353, red, -6.91764, -0.36539, -32.9822, no, normal, 342.54, 1042, -30.8896
-3.97819, -14.6137, brown, -7.30687, -0.0158527, -0.504213, no, normal, 460.77, 1081, -4.4824
-0.386906, -14.8244, brown, -0.193453, -0.593531, -0.0767561, no, normal, 357.931, 1109, -0.463662
-0.412266, -13.2296, brown, -0.206133, -0.0746257, -0.00114896, yes, normal, 449.695, 1122, -0.413415
-2.87202, -10.1179, red, -5.05895, -0.400814, -11.4896, no, normal, 439.967, 1071, -14.3617
-3.38781, -13.4439, red, -6.72193, 0.309762, -27.2726, no, normal, 124.329, 1091, -30.6604
4.77849, -12.402, green, 2.38925, 0.719783, 2.62221, yes, large, 445.195, 1018, 1.0
3.11985, -14.6211, red, 1.55992, 0.61952, 6.21079, no, large, 325.264, 1129, 1.55992
3.48329, -11.3781, brown, -5.68905, -0.380166, -25.4436, yes, normal, 396.698, 1192, -21.9603
1.00322, -11.402, brown, -5.70101, 0.356594, -7.71281, no, normal, 453.127, 1026, -6.70959
2.89651, -11.526, red, 1.44825, -0.505413, 4.84854, no, normal, 395.787, 1046, 1.44825
1.34011, -12.061, brown, -6.03051, -0.420587, -27.1786, no, normal, 273.501, 1129, -25.8385
1.77166, -14.8296, brown, -7.41481, 0.678239, -30.7847, no, large, 314.012, 1143, 0.885829
3.48902, -13.3766, brown, 1.74451, 0.198951, 2.66514, no, normal, 334.909, 1009, 1.74451
-4.13206, -13.8936, brown, -6.94679, -0.079603, -11.5877, no, normal, 172.827, 1154, -15.7197
-1.42781, -10.7038, brown, -0.713903, -0.507604, -1.99553, no, normal, 484.614, 1018, -3.42334
0.548187, -10.9478, green, -5.47391, 0.206504, -15.389, yes, normal, 282.926, 1030, -14.8408
-2.80753, -12.2795, red, -6.13973, -0.632881, -9.58575, no, normal, 459.066, 1099, -12.3933
1.88991, -13.7256, brown, -6.86279, -0.270315, -25.2766, no, normal, 182.596, 1140, -23.3867
1.27942, -11.1935, brown, -5.59673, -0.245427, -18.1881, yes, normal, 320.609, 1021, -16.9087
-0.640924, -11.1462, brown, -5.57308, -0.521214, -27.5949, no, normal, 164.408, 1178, -28.2358
-0.706034, -10.7499, red, -5.37497, -0.764695, -3.97186, yes, normal, 360.606, 1071, -4.6779
2.75226, -13.6027, brown, -6.80136, 0.679375, -22.4822, no, large, 150.422, 1042, 1.37613
-4.16618, -12.1902, brown, -6.09509, 0.212448, -29.6878, no, normal, 316.52, 1027, -33.8539
-2.53059, -10.1465, brown, -5.07326, -0.348757, -12.8717, no, normal, 261.075, 1031, -15.4023
-2.44283, -14.1104, brown, -7.05522, 0.529125, -7.44299, yes, large, 396.27, 1067, -1.22141
-1.64521, -10.8797, brown, -5.43986, -0.464594, -25.1622, no, normal, 350.675, 1093, -26.8074
1.68141, -10.6319, green, 0.840704, -0.618505, 4.11501, no, normal, 136.874, 1076, 0.840704
4.2979, -13.2605, brown, -6.63025, -0.957435, -4.40104, no, normal, 157.652, 1175, -0.103139
-2.32753, -12.602, brown, -6.30098, -0.487393, -13.6718, no, normal, 415.709, 1012, -15.9994
-3.10006, -12.7129, brown, -1.55003, -0.604627, -6.3384, yes, normal, 487.412, 1182, -9.43846
-0.28687, -10.5084, brown, -0.143435, 0.954274, -0.037394, no, large, 462.934, 1039, -0.143435
-2.27298, -14.1271, red, -7.06354, -0.0512679, -7.9992, no, normal, 179.183, 1003, -10.2722
3.35445, -13.0602, green, 1.67723, 0.167826, 8.11281, no, normal, 369.438, 1188, 1.67723
2.42918, -14.2755, brown, 1.21459, -0.798458, 5.93925, yes, normal, 300.017, 1177, 1.0
-0.758235, -11.1363, brown, -5.56814, -0.198516, -15.9923, no, normal, 170.216, 1155, -16.7505
4.85189, -14.9451, red, -7.47254, -0.64925, -1.57966, no, normal, 103.306, 1143, 2.42594
1.84053, -11.2441, brown, -5.62204, -0.926909, -17.4025, no, normal, 205.781, 1023, -15.562
1.15336, -11.5569, green, -5.77843, 0.269596, -2.19527, no, normal, 341.689, 1050, -1.04191
-3.64518, -12.0529, brown, -1.82259, -0.913575, -4.29389, yes, normal, 416.531, 1096, -7.93906
3.05929, -12.6231, red, -6.31155, 0.965326, -22.1932, no, large, 385.071, 1194, 1.52965
2.31896, -13.3599, green, 1.15948, -0.109962, 1.49898, yes, normal, 423.25, 1173, 1.0
-1.69244, -10.282, brown, -0.846221, -5.75422e-05, -2.69299, no, normal, 336.011, 1085, -4.38543
-3.09947, -13.0202, brown, -1.54974, 0.79375, -3.12542, no, large, 303.859, 1023, -1.54974
2.3363, -13.7923, brown, -6.89614, -0.105413, -28.7909, yes, normal, 310.611, 1129, -26.4546
4.86648, -10.7136, brown, -5.35679, 0.652263, -25.1451, yes, large, 314.694, 1106, 2.43324
0.148225, -11.3661, brown, 0.0741127, 0.97493, 0.116683, no, large, 401.355, 1165, 0.0741127
1.66847, -12.5649, brown, -6.28246, 0.862758, -17.5337, no, large, 122.098, 1017, 0.834234
-1.44925, -14.7905, brown, -7.39527, -0.214926, -28.3949, no, normal, 291.823, 1061, -29.8442
4.4839, -10.0281, red, -5.01405, -0.642172, -21.5768, no, normal, 391.894, 1123, -17.0929
0.517958, -13.0171, red, -6.50855, 0.956079, -17.874, yes, large, 376.002, 1121, 0.258979
-3.49644, -14.7746, brown, -7.3873, -0.745757, -17.9099, no, normal, 318.668, 1193, -21.4064
-4.40552, -12.5247, brown, -6.26235, -0.257586, -8.44803, yes, normal, 139.39, 1200, -12.8535
3.42944, -11.7487, red, 1.71472, 0.807174, 7.9052, no, large, 487.694, 1123, 1.71472
-0.781211, -14.402, brown, -0.390605, 0.287996, -0.381595, no, normal, 259.516, 1149, -1.16281
1.61266, -12.7088, red, -6.35441, 0.210736, -31.4954, no, normal, 433.709, 1018, -29.8828
3.18469, -11.6139, brown, -5.80696, -0.983646, -3.43121, no, normal, 430.225, 1017, -0.246514
-3.44697, -13.7628, red, -6.88139, -0.162117, -15.7043, no, normal, 146.306, 1171, -19.1513
-2.46849, -11.1148, brown, -5.55742, 0.725167, -2.65748, no, large, 372.606, 1186, -1.23425
-0.21818, -12.5001, brown, -6.25004, -0.543321, -7.07497, no, normal, 408.639, 1010, -7.29315
4.2016, -10.3655, brown, -5.18275, 0.23022, -14.1516, yes, normal, 150.481, 1133, -9.94999
-4.49023, -13.1032, brown, -6.55161, 0.672038, -7.43663, no, large, 189.773, 1182, -2.24512
3.95168, -11.4869, brown, -5.74346, -0.753822, -20.9818, yes, normal, 482.335, 1100, -17.0301
-3.00807, -10.62, brown, -1.50403, -0.663085, -0.855091, no, normal, 245.686, 1048, -3.86316
-2.88869, -12.924, brown, -6.46202, -0.022226, -15.7043, yes, normal, 281.659, 1142, -18.593
4.15174, -13.2534, brown, -6.62671, -0.332138, -14.8034, no, normal, 292.465, 1080, -10.6517
-4.15533, -11.5982, red, -2.07766, -0.436451, -7.08538, yes, normal, 432.415, 1009, -11.2407
0.325686, -14.7892, brown, -7.39458, -0.517828, -23.6893, yes, normal, 199.091, 1019, -23.3636
3.88732, -14.1855, brown, -7.09274, -0.408421, -22.5464, no, normal, 451.212, 1023, -18.6591
-1.64009, -10.1875, brown, -5.09376, 0.952463, -22.8297, yes, large, 207.556, 1146, -0.820046
-2.95589, -10.9927, brown, -5.49635, -0.0764312, -24.9248, no, normal, 356.014, 1031, -27.8807
1.88878, -12.3562, brown, -6.17809, 0.608365, -13.2474, no, large, 395.022, 1061, 0.94439
0.83276, -14.6323, brown, -7.31613, 0.490931, -13.0515, no, normal, 461.443, 1125, -12.2187
-1.88051, -14.4599, brown, -7.22995, -0.239145, -19.6408, no, normal, 489.776, 1036, -21.5214
3.35534, -11.6834, brown, -5.84171, 0.0854245, -27.9615, yes, normal, 103.626, 1139, -24.6062
0.321059, -12.0383, green, -6.01915, -0.0868795, -16.4607, no, normal, 116.437, 1090, -16.1397
4.5536, -13.2348, brown, -6.61739, -0.335073, -25.2428, no, normal, 105.324, 1148, -20.6892
-3.38752, -10.7558, red, -1.69376, -0.605886, -3.52369, no, normal, 268.914, 1085, -6.9112
1.54134, -10.228, red, -5.11402, 0.980766, -22.4787, no, large, 228.027, 1184, 0.770669
