% This is an artificial data set described in Breiman et al. (1984,p.238) 
% (with variance 1 instead of 2).  
% 
% Generate the values of the 10 attributes independently
% using the following probabilities:
%
% P(X_1 = -1) = P(X_1 = 1) = 1/2
% P(X_m = -1) = P(X_m = 0) = P(X_m = 1) = 1/3, m=2,...,10
%
% Obtain the value of the target variable Y using the rule:
%
% if X_1 = 1 set Y = 3 + 3X_2 + 2X_3 + X_4 + sigma(0,1)
% if X_1 = -1 set Y = -3 + 3X_5 + 2X_6 + X_7 + sigma(0,1)
%
% Characteristics: 40768 cases, 11 continuous attributes
% Source: collection of regression datasets by Luis Torgo (ltorgo@ncc.up.pt) at
% http://www.ncc.up.pt/~ltorgo/Regression/DataSets.html
% Original source: Breiman et al. (1984, p.238).

@relation 2dplanes
@attribute  x1  real
@attribute  x2  real
@attribute  x3  real
@attribute  x4  real
@attribute  x5  real
@attribute  x6  real
@attribute  x7  real
@attribute  x8  real
@attribute  x9  real
@attribute  x10  real
@attribute  y  real

@data
1,0,0,1,0,-1,1,0,-1,0,5.6145
1,1,-1,0,-1,0,1,1,0,0,4.13728
1,1,-1,1,0,0,-1,1,0,0,5.52166
-1,1,0,-1,-1,-1,-1,-1,1,1,-9.25589
1,1,1,-1,-1,1,1,-1,-1,1,6.26518
-1,-1,0,0,1,0,-1,1,0,-1,-1.5374
-1,-1,1,1,1,0,1,0,1,0,1.15256
-1,-1,1,0,0,-1,1,-1,-1,0,-4.53661
-1,1,0,-1,-1,0,0,-1,1,-1,-6.63399
-1,1,0,1,0,-1,-1,-1,0,-1,-6.86667
-1,0,0,-1,0,-1,-1,0,-1,0,-6.58643
1,1,0,0,0,-1,1,-1,0,-1,5.67699
-1,1,-1,-1,1,1,1,0,0,1,2.50339
-1,1,0,0,1,1,-1,0,1,1,1.76882
-1,-1,-1,0,-1,1,-1,1,1,0,-4.71931
-1,1,-1,1,1,1,1,0,-1,1,3.62903
1,-1,1,0,-1,1,-1,-1,0,1,1.89527
-1,1,0,1,1,1,-1,-1,1,1,3.62722
1,1,1,1,0,0,1,-1,1,-1,8.21998
1,0,-1,0,1,0,1,1,0,1,1.6207
1,1,0,1,0,-1,-1,-1,1,1,6.25623
-1,-1,1,0,0,0,0,1,-1,1,-4.5881
1,-1,-1,-1,-1,-1,-1,-1,0,-1,-3.37831
1,1,-1,0,1,1,1,1,1,-1,1.80365
-1,1,-1,0,0,-1,0,0,1,1,-2.98559
-1,0,1,-1,0,0,-1,-1,0,-1,-2.86132
1,-1,0,0,0,1,0,1,0,0,-1.28588
-1,-1,-1,1,-1,1,0,-1,0,-1,-3.90197
1,-1,-1,1,-1,-1,-1,0,1,0,0.113094
1,1,0,-1,0,1,-1,-1,-1,0,3.46766
1,1,0,-1,0,0,1,1,1,0,4.62712
-1,-1,-1,1,-1,0,1,0,-1,-1,-3.65133
1,-1,1,1,0,0,-1,0,0,-1,2.7181
-1,-1,1,1,1,0,-1,1,1,1,-0.457375
-1,0,-1,1,-1,1,1,-1,0,-1,-4.04625
1,1,0,1,-1,-1,1,-1,-1,-1,7.35948
-1,-1,-1,0,1,-1,-1,-1,1,0,-4.43078
-1,1,-1,1,0,0,-1,-1,1,1,-3.08142
1,-1,0,0,-1,-1,0,1,0,0,-1.86457
1,1,-1,-1,1,0,0,1,-1,0,4.29009
1,-1,-1,1,-1,0,0,-1,-1,1,-0.812597
-1,0,1,-1,0,-1,1,1,1,-1,-4.33575
1,0,-1,0,-1,1,-1,0,-1,1,1.4908
1,0,0,-1,-1,0,0,-1,0,-1,2.65472
1,-1,-1,-1,0,1,0,-1,-1,0,-2.11943
1,-1,0,0,0,-1,0,1,-1,1,1.12765
1,-1,-1,-1,1,1,-1,0,0,1,-3.34073
-1,1,0,0,0,-1,-1,-1,0,0,-7.22145
-1,1,-1,-1,-1,0,1,0,0,0,-4.45052
1,1,0,1,-1,-1,1,-1,0,1,5.88844
1,0,1,-1,-1,1,1,-1,-1,-1,3.9502
-1,-1,0,0,-1,-1,-1,1,1,0,-10.5081
-1,0,0,0,1,1,-1,-1,1,1,1.43936
-1,0,-1,1,-1,-1,-1,-1,0,-1,-10.4885
-1,-1,-1,0,-1,0,0,1,1,-1,-5.06816
1,-1,1,1,1,1,-1,-1,0,1,2.19653
-1,1,-1,-1,-1,1,-1,-1,1,1,-4.8739
1,1,1,0,1,1,0,0,1,-1,8.74768
1,0,-1,-1,0,-1,-1,1,-1,-1,0.24509
1,0,-1,-1,0,0,1,1,-1,0,0.873145
1,0,-1,0,0,1,-1,-1,0,-1,1.01188
1,1,1,0,-1,-1,0,-1,1,0,8.01646
-1,-1,1,-1,1,0,1,1,-1,-1,1.32195
1,1,-1,0,1,0,1,0,0,1,1.93097
1,1,1,1,0,1,0,-1,1,1,9.09157
1,-1,0,0,1,-1,-1,0,0,-1,0.525151
-1,1,1,-1,1,-1,1,-1,-1,0,-1.73258
1,0,-1,-1,0,-1,0,1,-1,0,0.519426
1,-1,0,-1,0,0,-1,-1,0,0,-2.15437
-1,0,0,-1,-1,1,-1,1,0,1,-5.3825
-1,1,0,-1,0,0,1,0,1,-1,-2.61203
1,-1,-1,-1,1,-1,0,1,-1,0,-2.20028
-1,0,0,-1,1,-1,1,1,-1,-1,-1.91761
1,0,-1,0,1,1,-1,-1,-1,1,0.798984
1,1,1,-1,-1,-1,1,1,-1,0,8.719
1,0,-1,-1,1,1,0,-1,0,-1,0.305923
1,0,-1,0,0,0,-1,-1,0,0,1.83723
-1,-1,0,1,1,-1,-1,0,0,1,-2.86808
1,-1,0,1,1,0,0,0,1,-1,2.53607
1,-1,1,-1,-1,0,-1,-1,0,0,1.87136
1,0,1,-1,0,1,0,-1,-1,0,4.88427
-1,-1,-1,1,0,1,-1,-1,0,0,-0.301754
1,0,1,1,1,0,0,0,1,-1,5.11269
-1,1,1,0,0,-1,1,1,-1,-1,-4.97638
1,-1,0,0,-1,1,1,-1,1,1,-1.63953
1,0,1,-1,-1,1,-1,0,-1,0,3.96778
1,-1,-1,-1,0,1,1,1,0,-1,-3.98896
1,1,0,0,0,-1,-1,0,-1,0,5.11481
1,1,-1,0,0,1,1,0,1,1,5.62841
-1,1,1,-1,0,0,0,-1,0,-1,-2.63269
1,0,1,-1,0,0,0,1,0,-1,4.35919
1,0,1,0,-1,-1,1,0,1,0,4.15608
1,0,0,1,-1,1,1,0,0,-1,6.01013
1,1,0,-1,1,1,1,0,1,0,3.27639
-1,1,1,0,1,1,1,1,1,1,2.50169
1,1,-1,1,-1,0,0,-1,1,0,3.18597
1,0,1,0,0,1,0,-1,-1,1,8.43976
1,1,1,1,1,1,1,1,1,0,9.9771
-1,1,-1,0,0,1,-1,1,1,1,-1.95419
-1,-1,1,0,-1,0,0,0,1,-1,-4.97405
1,1,-1,-1,1,1,0,-1,-1,-1,1.66771
-1,-1,0,0,0,0,-1,-1,0,0,-4.35394
1,1,-1,1,-1,1,1,1,0,0,4.83967
-1,1,1,-1,0,-1,0,-1,0,1,-5.9453
-1,0,-1,0,-1,1,-1,-1,1,0,-6.13676
-1,1,0,-1,1,1,-1,0,0,1,2.64606
1,-1,0,-1,1,1,0,0,1,0,-0.413764
-1,1,-1,1,0,0,0,-1,0,1,-0.475254
1,1,0,0,0,-1,1,1,-1,-1,4.17623
1,0,1,0,-1,1,0,1,-1,0,3.80974
-1,-1,0,0,1,0,0,1,0,1,-0.797649
1,-1,0,0,-1,0,0,1,0,-1,-0.826153
1,1,0,-1,1,1,-1,-1,-1,0,7.62311
1,-1,1,0,1,0,0,0,0,1,3.61918
1,-1,1,0,0,0,1,-1,1,-1,2.50739
1,0,-1,-1,1,-1,0,-1,-1,0,-0.618944
-1,1,-1,0,0,-1,1,0,1,0,-3.15052
1,-1,0,-1,0,-1,-1,1,0,1,-0.99659
1,1,0,1,0,-1,1,1,-1,0,7.07964
1,1,0,1,-1,1,0,0,0,1,8.03873
-1,-1,1,1,0,1,-1,0,-1,-1,-2.90082
1,1,-1,-1,-1,-1,1,0,0,0,2.60349
1,0,1,1,1,0,1,0,1,0,5.33161
1,0,1,1,-1,-1,0,1,1,-1,6.40861
1,-1,0,0,0,1,-1,0,-1,0,-0.0669177
1,1,0,1,0,1,-1,0,-1,0,5.9862
1,-1,1,-1,0,1,-1,0,1,1,1.21035
-1,0,1,1,-1,0,-1,1,-1,0,-7.70271
-1,-1,0,0,-1,1,-1,0,0,-1,-5.56091
1,0,1,-1,0,-1,0,0,-1,-1,3.35851
-1,-1,-1,-1,1,1,0,-1,-1,1,2.27656
-1,1,-1,-1,1,-1,-1,1,-1,1,-0.267666
1,0,0,1,1,0,-1,-1,0,-1,4.01515
-1,-1,0,-1,1,-1,-1,1,0,1,-4.38891
-1,-1,1,0,1,0,-1,-1,1,0,0.200445
-1,1,-1,0,1,-1,1,0,1,1,-0.990379
-1,-1,0,-1,0,0,-1,1,-1,0,-5.48694
-1,0,0,1,0,0,-1,-1,1,0,-3.20117
1,-1,1,1,1,-1,1,1,-1,-1,2.90737
1,0,1,0,0,1,-1,0,-1,-1,4.66514
1,0,1,-1,1,0,0,0,-1,0,4.67223
-1,1,-1,0,1,1,0,-1,0,1,2.35176
1,-1,1,1,0,-1,0,1,-1,0,4.41471
-1,-1,-1,0,0,1,1,0,1,0,1.06397
-1,0,1,-1,1,1,-1,0,-1,1,1.76888
-1,0,-1,0,1,0,-1,-1,-1,0,0.619362
1,0,0,1,1,1,0,0,0,1,4.1869
-1,0,-1,-1,1,1,1,-1,-1,1,1.60684
-1,-1,0,1,-1,0,1,1,1,0,-3.50849
-1,0,-1,1,-1,0,-1,1,-1,-1,-6.98044
-1,0,-1,1,0,-1,0,-1,0,-1,-5.14007
-1,0,1,0,0,1,-1,-1,1,0,-1.60156
-1,-1,0,0,0,-1,0,0,-1,0,-3.89203
-1,0,0,1,-1,0,-1,1,0,0,-9.56013
1,1,0,0,-1,-1,-1,-1,1,0,7.14491
1,0,0,1,-1,0,-1,0,1,-1,2.94791
1,-1,0,1,-1,0,-1,1,0,0,0.90157
-1,1,0,-1,1,0,0,1,0,0,0.365001
1,0,1,0,-1,0,1,-1,1,-1,4.54504
1,0,-1,1,0,0,0,-1,-1,0,1.31227
-1,0,0,1,0,0,1,1,0,0,-2.21871
1,1,1,1,0,1,-1,0,0,1,9.76299
-1,1,1,1,1,0,0,-1,1,1,1.94817
1,0,1,-1,-1,1,1,1,1,0,6.52131
-1,1,0,0,0,-1,0,-1,0,0,-6.61775
-1,-1,1,1,1,-1,0,1,1,1,-1.11859
-1,1,1,0,1,1,0,-1,0,-1,4.05354
1,1,0,0,-1,0,0,0,0,1,7.57504
-1,-1,-1,0,-1,1,1,0,0,-1,-4.60886
-1,-1,0,-1,0,-1,-1,-1,1,-1,-6.42406
1,0,0,1,0,-1,0,0,0,1,1.53989
1,-1,-1,-1,1,0,1,1,1,0,-0.998197
-1,1,0,-1,-1,-1,-1,0,1,0,-9.74141
1,0,1,1,0,0,1,-1,-1,-1,6.38825
-1,0,0,1,1,0,-1,0,-1,0,-1.56805
-1,-1,0,-1,1,-1,-1,1,0,-1,-2.63121
1,1,-1,-1,0,-1,1,-1,0,1,2.56478
-1,-1,0,1,0,1,-1,0,-1,0,-1.96235
1,0,0,0,1,1,0,-1,0,-1,2.65794
-1,0,0,-1,-1,-1,0,1,-1,0,-8.16257
1,0,0,-1,0,0,1,0,-1,-1,2.26149
-1,0,1,0,-1,-1,-1,1,-1,1,-8.26837
-1,1,-1,-1,-1,1,-1,-1,1,1,-5.76437
1,-1,-1,0,-1,-1,-1,1,1,0,-2.38097
1,-1,0,-1,1,1,0,-1,1,1,-0.814039
1,1,-1,-1,0,1,-1,1,-1,0,1.95824
-1,0,0,0,0,1,-1,-1,-1,-1,-3.55093
-1,-1,-1,0,0,1,-1,0,0,0,-1.75144
-1,-1,1,0,-1,0,1,1,0,0,-5.00836
1,1,0,1,-1,1,1,0,0,1,6.98022
1,0,1,-1,0,0,1,-1,1,-1,4.09566
1,0,1,-1,1,0,-1,0,-1,-1,2.68436
1,-1,0,1,1,-1,1,0,1,1,1.1649
-1,0,0,-1,1,-1,1,-1,1,-1,-0.127826
1,0,1,-1,1,1,0,-1,-1,0,3.33576
1,0,0,0,-1,0,0,1,1,-1,2.85265
1,1,1,0,0,0,-1,0,0,-1,8.91422
-1,-1,1,-1,0,0,-1,1,0,1,-5.38918
-1,1,0,1,1,-1,-1,0,1,0,-2.34279
-1,0,1,1,0,-1,0,1,1,0,-5.42299
1,-1,0,0,1,1,-1,1,0,0,-1.77937
1,1,0,-1,0,-1,0,-1,1,-1,5.83152
1,-1,1,1,0,1,1,-1,1,0,2.84524
1,1,0,0,0,-1,-1,0,0,0,5.05214
-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-7.35316
-1,-1,1,-1,1,1,1,1,1,0,1.59263
1,-1,0,0,-1,-1,-1,1,0,-1,0.621892
-1,1,0,-1,0,1,0,1,-1,1,-0.801849
1,-1,-1,-1,1,1,0,1,1,1,-3.05077
1,1,1,1,1,1,0,1,0,-1,8.96304
-1,-1,-1,1,1,1,-1,-1,-1,0,0.796426
1,-1,-1,1,1,-1,0,-1,-1,-1,-2.58252
-1,0,1,-1,-1,1,0,0,-1,1,-4.53196
-1,0,0,1,-1,1,-1,0,-1,1,-5.76506
-1,1,-1,1,-1,1,0,1,-1,-1,-5.70037
1,0,-1,0,0,0,1,0,1,-1,2.16717
-1,-1,0,-1,0,1,1,1,-1,-1,0.580761
1,0,1,1,-1,-1,0,-1,0,0,8.06737
1,0,0,1,0,0,0,-1,-1,0,4.66743
1,0,1,-1,-1,-1,-1,0,-1,0,4.26461
1,1,1,-1,-1,-1,0,0,1,0,8.00611
-1,0,1,1,-1,1,1,0,0,-1,-3.55196
-1,-1,1,0,1,1,-1,1,0,1,0.0983944
1,1,0,1,0,-1,0,-1,1,1,8.05824
1,-1,0,-1,-1,1,0,-1,-1,1,-1.77579
-1,1,-1,1,1,1,1,1,1,0,2.18675
-1,-1,-1,0,-1,1,-1,0,0,-1,-4.27611
1,1,-1,1,0,-1,0,0,1,-1,4.25917
-1,-1,1,1,-1,1,-1,0,0,1,-6.39041
-1,0,1,-1,0,-1,-1,0,0,-1,-5.89514
-1,-1,0,1,1,-1,-1,-1,0,1,-2.20398
1,1,-1,1,1,-1,-1,1,-1,-1,4.00334
1,0,-1,0,1,1,0,-1,0,-1,0.751147
1,-1,0,-1,1,-1,-1,0,-1,0,-1.4631
1,-1,-1,-1,-1,-1,0,0,0,1,-2.83872
1,-1,1,1,0,-1,0,1,0,0,3.69956
1,0,1,-1,0,0,-1,1,-1,-1,4.06651
-1,-1,-1,0,1,-1,-1,-1,1,0,-3.85368
1,-1,0,1,1,1,0,-1,1,1,3.01209
-1,1,-1,-1,0,1,-1,-1,-1,0,-4.85909
1,-1,-1,-1,1,0,1,-1,-1,1,-4.54666
1,-1,-1,-1,-1,1,0,1,-1,-1,-3.77351
1,-1,-1,1,1,1,1,1,-1,1,-3.19236
-1,-1,-1,1,0,1,0,1,-1,-1,-0.233783
-1,-1,1,-1,1,1,0,-1,0,1,2.79972
-1,0,0,1,-1,-1,0,1,-1,1,-8.28275
-1,1,1,0,0,0,-1,-1,1,1,-4.35472
-1,0,-1,1,-1,-1,-1,-1,-1,-1,-9.57573
1,1,1,-1,-1,1,1,-1,1,-1,5.36623
1,1,-1,0,-1,0,0,-1,0,0,5.65185
-1,-1,-1,1,-1,-1,0,-1,0,1,-8.52453
1,1,0,1,1,1,-1,1,-1,0,6.96139
1,1,1,1,1,-1,0,0,0,0,9.50101
1,-1,-1,1,0,-1,0,-1,0,1,-0.275677
-1,1,-1,1,-1,-1,-1,1,1,-1,-10.3793
1,0,0,-1,0,0,0,0,0,1,2.9915
1,1,0,0,1,0,0,-1,1,-1,5.68376
-1,-1,-1,-1,0,-1,-1,-1,0,0,-5.23985
-1,1,0,-1,0,-1,0,-1,1,-1,-4.62274
-1,-1,1,0,-1,1,-1,-1,-1,-1,-3.37887
-1,-1,1,0,1,0,-1,0,1,-1,-1.81746
1,1,1,1,1,0,0,-1,0,1,9.52175
1,1,0,1,-1,1,1,1,1,-1,7.10575
1,-1,1,-1,0,-1,0,1,1,1,0.810964
-1,0,1,0,0,0,1,-1,-1,-1,0.14392
1,1,1,-1,-1,0,1,1,0,-1,6.46383
1,-1,-1,0,1,0,-1,0,0,0,-1.76592
1,0,-1,-1,-1,1,1,0,0,-1,-0.935897
-1,1,1,0,1,-1,-1,-1,1,0,-2.41842
-1,0,1,0,0,0,1,-1,-1,1,-0.698384
1,-1,0,-1,0,-1,0,-1,0,0,-0.266125
1,1,1,0,0,1,0,1,-1,0,6.44135
-1,0,-1,-1,0,0,1,1,1,1,-1.17001
1,0,1,0,0,-1,-1,-1,0,-1,4.48903
-1,-1,0,0,1,0,1,0,-1,1,2.00275
-1,0,-1,1,-1,-1,1,0,0,1,-8.8441
-1,1,-1,0,-1,1,-1,0,-1,0,-6.16291
1,0,-1,0,0,-1,0,0,0,1,-0.660436
-1,-1,0,1,1,-1,-1,0,1,-1,-1.28693
1,0,1,1,-1,0,1,0,0,-1,6.66434
1,1,-1,1,0,0,1,-1,1,0,6.63412
1,0,0,0,-1,1,0,1,-1,0,1.94761
-1,1,0,0,1,-1,0,-1,0,-1,-2.17577
1,0,-1,0,1,-1,-1,0,0,-1,0.511542
1,1,-1,1,0,0,1,-1,1,-1,6.64525
-1,1,-1,1,0,1,1,0,-1,0,1.1752
1,0,0,0,-1,0,-1,1,-1,1,2.24919
1,1,1,-1,0,0,-1,-1,-1,1,6.12665
1,-1,-1,1,0,0,-1,0,1,1,-0.656114
1,1,0,1,1,0,0,-1,0,-1,7.51958
-1,1,1,-1,1,0,0,0,1,-1,-0.620313
1,-1,-1,-1,-1,1,0,0,0,-1,-1.10634
1,1,0,1,-1,0,1,0,0,-1,6.4501
-1,1,1,1,1,0,1,-1,1,0,2.24387
1,-1,0,1,1,1,0,-1,0,1,3.07608
-1,1,-1,0,-1,0,-1,0,1,0,-6.84662
1,0,-1,-1,1,-1,0,0,1,0,1.27935
-1,0,1,1,0,0,0,-1,-1,1,-4.05824
1,0,0,1,0,-1,-1,-1,1,1,2.72458
1,1,0,0,0,1,-1,1,-1,-1,5.73263
-1,1,0,0,1,1,-1,-1,0,0,0.873997
-1,0,0,0,1,-1,1,0,0,-1,-2.8997
-1,0,1,-1,-1,-1,1,-1,1,0,-8.0601
1,1,-1,1,0,0,-1,-1,1,0,3.21623
1,-1,1,-1,1,-1,1,0,1,-1,1.75187
-1,-1,0,1,0,0,0,0,0,-1,-2.05224
-1,0,0,0,0,1,-1,0,0,-1,-1.08043
1,1,-1,1,0,1,0,0,-1,0,4.86329
-1,1,1,0,0,0,0,1,-1,0,-2.80465
1,0,0,-1,-1,-1,-1,1,1,1,1.7935
1,0,0,-1,-1,1,1,0,1,1,2.34891
1,0,1,0,0,-1,1,-1,0,-1,3.7198
1,-1,1,0,1,0,1,-1,1,1,2.0358
-1,1,0,1,1,-1,1,-1,0,1,-1.29346
-1,-1,1,1,0,1,0,0,0,1,1.38846
1,1,0,-1,1,1,-1,-1,1,-1,6.21224
-1,0,1,0,0,1,-1,0,0,-1,-1.57347
-1,-1,-1,-1,0,0,0,1,1,1,-2.13467
1,0,0,0,0,1,-1,-1,1,-1,2.22385
-1,0,1,0,-1,-1,-1,-1,-1,1,-5.90291
1,0,1,1,0,0,0,0,1,-1,4.11436
1,1,1,0,-1,-1,0,0,0,1,5.68846
-1,0,0,-1,-1,0,-1,-1,-1,-1,-8.72909
-1,0,-1,1,1,-1,1,0,-1,1,0.168775
1,1,-1,1,-1,-1,0,1,1,-1,4.14599
1,-1,0,0,0,-1,1,1,-1,-1,-0.226725
1,0,1,1,1,-1,0,0,1,1,6.69146
-1,0,1,0,-1,1,0,1,0,0,-4.48667
-1,1,1,1,-1,0,0,1,1,1,-4.72767
-1,1,1,0,-1,1,1,1,1,1,-1.8686
-1,-1,-1,1,1,0,-1,0,0,0,-1.55795
-1,1,0,0,-1,1,0,0,1,-1,-4.62485
1,0,1,1,1,0,0,1,0,0,4.76209
-1,-1,-1,-1,0,-1,-1,0,1,1,-6.24175
-1,-1,0,0,1,0,-1,0,1,-1,-0.542439
1,1,0,-1,1,-1,1,-1,1,-1,4.30801
1,1,1,0,-1,0,-1,-1,-1,-1,7.88507
1,-1,1,1,-1,0,1,-1,1,-1,1.10626
1,-1,-1,1,-1,-1,0,1,0,1,-0.558858
1,0,0,-1,-1,-1,-1,1,1,1,1.17235
-1,-1,0,-1,0,1,-1,0,1,1,-2.60343
-1,0,0,1,0,1,1,-1,0,0,1.44328
1,1,1,0,-1,-1,-1,0,1,0,8.637
1,1,0,-1,1,1,-1,-1,1,-1,5.31949
1,1,1,-1,-1,1,1,-1,0,-1,8.16788
-1,0,-1,-1,-1,-1,0,1,1,1,-8.49228
1,-1,-1,1,1,0,-1,1,0,1,-0.12408
-1,-1,1,-1,1,0,1,0,1,0,3.79795
-1,-1,1,0,1,-1,1,1,0,-1,-0.820194
1,0,1,1,-1,-1,0,0,-1,-1,5.09169
-1,1,0,1,0,0,1,1,-1,1,-1.49571
1,-1,1,1,0,-1,1,1,1,-1,2.97258
-1,1,1,0,-1,1,0,0,-1,1,-3.67399
1,-1,-1,0,-1,1,-1,-1,0,0,-3.34003
-1,1,0,1,0,-1,0,1,-1,-1,-4.63023
-1,0,0,0,-1,-1,0,-1,1,0,-8.8656
1,-1,0,1,0,1,1,-1,0,-1,0.66984
1,0,0,-1,0,1,0,0,-1,0,0.617628
-1,-1,-1,0,0,0,-1,-1,-1,1,-3.80921
-1,1,1,0,-1,0,0,-1,-1,0,-6.29635
-1,1,0,1,0,-1,-1,0,1,0,-4.71007
1,0,0,1,1,-1,0,-1,0,1,4.30865
1,1,0,1,1,1,1,1,-1,1,5.92072
1,1,1,-1,1,1,1,-1,-1,1,7.54095
1,1,1,1,0,1,0,0,0,0,8.87997
1,-1,1,0,-1,-1,-1,0,0,-1,2.04761
-1,-1,1,-1,1,-1,-1,0,0,-1,-0.950575
1,1,0,-1,-1,0,-1,-1,1,-1,4.8729
-1,1,1,-1,1,0,1,-1,1,0,-0.524623
-1,-1,0,-1,0,-1,1,-1,1,-1,-3.35164
-1,1,0,-1,-1,0,1,1,0,0,-7.01616
-1,-1,-1,1,-1,-1,-1,1,-1,0,-8.77346
1,0,0,0,1,1,-1,0,-1,-1,3.78545
1,0,1,0,-1,-1,1,-1,-1,0,5.47567
1,-1,0,0,0,1,1,-1,0,-1,2.07078
-1,0,-1,-1,-1,1,-1,0,1,1,-6.60354
-1,-1,-1,0,0,1,-1,-1,1,-1,-0.269774
-1,0,-1,-1,1,-1,0,0,1,-1,-2.84254
1,-1,0,1,1,-1,-1,0,0,1,1.48024
-1,-1,0,-1,-1,1,1,-1,1,1,-3.64283
-1,-1,-1,-1,1,-1,0,1,0,0,-1.69478
1,1,-1,-1,1,1,-1,1,-1,-1,1.47498
1,1,0,-1,-1,1,-1,-1,0,0,4.91857
-1,1,1,0,0,1,-1,0,1,1,-4.13283
1,0,0,-1,-1,-1,0,-1,0,0,0.695419
-1,-1,-1,1,0,0,0,-1,-1,0,-3.34429
1,1,-1,-1,0,-1,0,-1,0,1,2.23541
-1,-1,-1,0,1,-1,0,-1,1,0,-4.61479
-1,-1,0,0,0,-1,0,1,-1,0,-4.294
-1,0,-1,-1,1,0,1,1,1,1,1.17968
1,0,1,-1,-1,0,-1,-1,-1,-1,5.35982
1,0,1,-1,0,0,1,1,0,1,1.82911
-1,0,1,0,1,-1,-1,0,-1,0,-4.13968
-1,-1,-1,1,-1,1,0,1,0,-1,-3.49977
-1,0,-1,-1,-1,1,-1,0,1,1,-5.66719
1,1,0,1,1,0,-1,0,1,0,6.6321
1,-1,1,0,-1,-1,0,-1,1,-1,3.21673
1,0,0,0,-1,0,0,0,0,0,1.65651
1,1,0,1,0,0,-1,0,0,0,8.45536
-1,0,-1,0,0,0,1,-1,-1,-1,-1.68987
-1,1,1,0,0,1,-1,-1,1,1,-0.926093
1,-1,0,1,-1,1,1,1,-1,-1,1.81915
1,1,-1,-1,1,1,0,-1,1,1,0.624242
-1,0,0,0,-1,1,-1,0,-1,1,-6.13233
-1,0,1,-1,0,-1,-1,0,0,1,-6.21065
1,0,0,0,1,0,0,1,1,1,4.13789
1,-1,-1,0,0,-1,1,-1,-1,-1,-2.06471
1,0,0,-1,-1,1,0,1,0,-1,0.849538
1,1,-1,0,1,0,1,0,-1,-1,4.87983
1,-1,0,0,1,0,1,-1,-1,-1,-0.59868
-1,1,1,1,1,1,-1,1,1,-1,2.20023
1,-1,-1,0,1,1,1,0,0,0,-2.98122
-1,1,0,1,-1,-1,-1,0,0,0,-8.0033
-1,0,-1,1,1,0,0,0,-1,1,-0.0454078
-1,-1,-1,-1,-1,1,1,1,1,-1,-2.19913
-1,1,-1,0,0,1,1,0,-1,1,-0.422104
-1,-1,-1,1,1,1,-1,-1,1,1,-0.698722
-1,1,1,-1,-1,-1,-1,-1,1,1,-9.31658
-1,0,-1,0,-1,0,0,0,1,-1,-5.14621
-1,1,1,1,1,1,1,0,-1,-1,3.22144
-1,1,1,1,1,0,1,-1,0,0,-0.0765727
1,0,0,1,-1,0,-1,-1,1,0,1.7728
1,0,0,-1,1,1,1,1,0,1,2.0067
1,1,0,1,-1,-1,1,-1,-1,0,7.71291
1,0,1,0,1,-1,1,-1,0,0,4.136
1,0,-1,1,-1,1,1,-1,0,1,1.38245
1,0,0,-1,1,0,0,1,0,0,1.17604
-1,1,-1,0,1,-1,0,1,1,1,-2.12901
-1,0,-1,-1,1,-1,1,1,0,0,-1.96217
1,1,0,-1,0,-1,0,-1,1,1,3.9699
-1,1,-1,-1,-1,1,0,-1,-1,1,-5.84632
-1,-1,0,1,-1,0,1,-1,0,-1,-5.6435
1,-1,1,0,1,1,0,-1,1,1,0.816083
-1,1,1,-1,1,1,0,-1,0,-1,3.31015
1,1,1,1,1,1,0,0,-1,1,8.75949
1,1,1,0,1,1,0,1,-1,1,7.89892
-1,1,-1,0,-1,-1,0,1,0,1,-9.27087
-1,-1,-1,-1,0,0,-1,1,1,0,-4.87323
-1,0,0,-1,1,1,1,1,-1,0,4.20111
1,-1,1,1,-1,0,-1,-1,0,1,2.25924
-1,-1,-1,0,1,-1,0,1,0,1,-2.56654
1,1,0,-1,1,1,-1,1,-1,1,4.82726
1,0,1,-1,-1,0,1,1,0,1,3.7048
-1,1,1,-1,-1,0,0,0,1,-1,-6.17524
-1,0,-1,0,1,0,0,0,1,-1,1.33362
1,1,-1,0,1,0,-1,0,1,1,4.61109
-1,-1,0,0,0,1,0,0,-1,0,-0.333896
-1,0,-1,0,1,0,1,0,-1,-1,-0.156283
1,1,1,1,1,1,0,0,0,1,9.02591
-1,-1,1,-1,-1,1,0,1,0,0,-4.54507
1,1,0,-1,-1,1,-1,1,-1,0,5.10508
1,-1,1,0,0,-1,1,-1,1,0,0.450279
-1,1,-1,1,0,-1,0,0,-1,1,-3.21153
-1,-1,1,0,0,1,-1,0,0,1,-0.652862
-1,0,-1,-1,0,0,1,0,-1,0,-1.98248
1,0,-1,0,0,-1,-1,-1,1,1,0.916137
1,1,-1,-1,1,1,-1,0,-1,-1,2.306
-1,1,-1,0,-1,1,0,1,-1,0,-3.38329
1,0,0,-1,0,-1,-1,-1,1,1,2.60654
1,1,0,0,1,-1,1,0,0,-1,7.86434
-1,0,-1,0,-1,0,0,-1,-1,-1,-6.9346
1,0,1,0,-1,-1,0,-1,-1,-1,4.13973
1,0,1,1,0,1,-1,0,0,0,6.13346
1,1,-1,0,1,0,0,1,-1,1,5.42696
1,1,1,1,0,-1,0,0,1,1,7.79519
-1,1,0,1,1,1,-1,1,0,1,1.20452
